date;customer_id;customer_gender;customer_age;check_no;chain;store_code;store_name;product_code;category_1;category_2;category_3;qty;sale
30.09.2021;107187;Man;45;94189;A;0;Name 0;9401;Medication;1;32;1;65,8
09.09.2021;24366;Woman;53;28835;A;3;Name 3;6871;Medication;1;33;0,25;9,17
08.10.2021;22602;Man;39;120678;A;1;Name 1;7923;Medication;0;6;1;51,37
24.11.2021;92432;Woman;56;290602;A;0;Name 0;864;Medication;1;27;2;2,18
19.10.2021;62319;Woman;54;160270;A;2;Name 2;3442;NonMedication;18;238;1;83,53
10.10.2021;72675;Woman;21;128675;A;8;Name 8;16957;NonMedication;13;184;11;367,54
05.10.2021;16073;Woman;69;109518;A;1;Name 1;13700;Medication;0;9;0,25;31,36
29.09.2021;112929;Woman;61;90504;A;4;Name 4;2623;Medication;0;9;0,5;13,26
18.10.2021;91083;Woman;57;154925;A;0;Name 0;16957;NonMedication;13;184;1;33,41
16.09.2021;51071;Woman;42;51829;A;2;Name 2;1997;Medication;1;36;0,5;12,66
09.11.2021;113740;Woman;34;234387;A;2;Name 2;9676;NonMedication;8;121;1;837,17
04.11.2021;39111;Woman;30;216660;B;6;Name 6;7269;NonMedication;18;239;1;1 222,03
23.11.2021;71790;Man;29;289077;A;8;Name 8;864;Medication;1;27;3;3,27
22.11.2021;87052;Woman;30;281130;A;1;Name 1;11690;NonMedication;12;173;1;1 299,38
26.11.2021;29657;Woman;39;301868;B;7;Name 7;8398;NonMedication;5;83;1;22 089,38
31.10.2021;113866;Man;64;199627;A;4;Name 4;315;Medication;1;23;1;22,98
15.10.2021;66768;Man;54;147808;A;8;Name 8;14018;Medication;0;1;1;79,71
06.09.2021;5806;Man;30;17796;B;5;Name 5;11386;Medication;1;33;0,25;23,37
01.10.2021;66558;Man;57;99256;A;8;Name 8;1183;Medication;1;35;0,25;12,85
08.11.2021;90405;Woman;74;228988;A;0;Name 0;3454;Medication;0;6;3;123,03
28.09.2021;40597;Man;70;87771;A;2;Name 2;6245;NonMedication;13;187;1;516,04
21.10.2021;106822;Woman;22;164780;B;7;Name 7;6189;Medication;1;27;1;90,3
10.11.2021;66702;Man;58;238473;A;8;Name 8;9704;Medication;0;2;0,5;42,5
08.09.2021;90988;Woman;59;24100;A;0;Name 0;766;NonMedication;13;187;1;83,53
21.09.2021;39235;Woman;20;66079;A;2;Name 2;1163;Medication;1;22;0,5;29,13
20.11.2021;102241;Man;25;272526;A;4;Name 4;6028;NonMedication;3;50;6;1 058,06
20.09.2021;122910;Man;51;63193;B;5;Name 5;2117;Medication;1;23;1;15,88
07.10.2021;30641;Woman;45;117603;B;6;Name 6;1337;NonMedication;8;123;1;3 480,47
06.11.2021;109942;Woman;59;223518;A;2;Name 2;2739;NonMedication;13;190;2;7 057,46
16.10.2021;11675;Woman;30;150137;B;5;Name 5;17005;NonMedication;18;239;1;1 800,56
25.10.2021;128688;Man;57;178918;A;1;Name 1;7736;Medication;0;1;0,167;83,74
30.11.2021;87936;Woman;64;312572;A;0;Name 0;6022;Medication;1;27;0,2;5,45
16.11.2021;25407;Woman;38;258160;A;3;Name 3;2622;Medication;0;13;1;22,32
07.09.2021;20695;Woman;29;20232;A;1;Name 1;9995;NonMedication;3;49;1;801,9
26.10.2021;6908;Woman;42;184593;B;5;Name 5;9848;Medication;1;32;0,5;68,38
01.11.2021;63367;Woman;57;204326;A;3;Name 3;206;Medication;1;24;0,5;3,87
30.11.2021;27467;Woman;52;315346;A;2;Name 2;1624;Medication;0;11;0,6;20,26
30.09.2021;66804;Woman;53;95720;A;8;Name 8;7252;Medication;1;21;1;108,55
15.10.2021;88766;Woman;69;145708;A;0;Name 0;352;Medication;1;40;1;76,8
06.11.2021;71139;Man;31;224398;A;8;Name 8;10739;NonMedication;4;64;1;1 559,25
12.11.2021;127641;Woman;46;245408;B;6;Name 6;1347;NonMedication;4;60;1;4 114,69
19.11.2021;118747;Woman;43;266908;A;4;Name 4;15266;Medication;1;27;0,333;12,96
24.10.2021;89264;Woman;39;176030;A;0;Name 0;9640;Medication;1;35;0,6;6,94
21.11.2021;5574;Woman;31;279886;B;5;Name 5;1785;Medication;1;27;1;76,91
23.11.2021;129390;Man;75;287691;B;5;Name 5;672;Medication;0;2;1;80,54
24.11.2021;17600;Man;37;290010;A;1;Name 1;935;Medication;1;18;1;12,85
19.10.2021;115600;Woman;50;158462;A;4;Name 4;766;NonMedication;13;187;1;83,53
08.10.2021;130878;Woman;30;121373;A;2;Name 2;14433;NonMedication;11;156;1;2 004,75
25.11.2021;14280;Woman;63;296007;B;6;Name 6;135;Medication;0;4;0,25;95,7
08.11.2021;41635;Man;57;230187;A;2;Name 2;7185;NonMedication;8;119;1;361,97
14.09.2021;35236;Woman;72;43859;B;6;Name 6;507;Medication;1;25;1;5,45
04.10.2021;100740;Man;42;107195;B;6;Name 6;586;Medication;0;6;0,8;121,61
11.11.2021;98284;Woman;46;239485;A;0;Name 0;16905;Medication;1;24;0,5;4,76
06.09.2021;71796;Woman;28;18051;A;8;Name 8;17092;Medication;0;15;0,3;22,35
08.11.2021;8567;Man;51;230409;B;5;Name 5;13706;Medication;0;6;0,5;142,48
03.11.2021;123860;Woman;47;211842;B;5;Name 5;46;Medication;0;2;0,2;9,35
23.11.2021;85888;Woman;71;286579;A;2;Name 2;9833;Medication;1;18;0,179;23,44
18.11.2021;85679;Man;54;264547;A;3;Name 3;659;Medication;0;4;1;21,81
25.10.2021;108955;Man;24;180009;B;5;Name 5;1475;Medication;1;36;0,25;33,99
12.10.2021;122354;Man;74;134988;A;3;Name 3;1517;Medication;1;18;0,05;1,96
03.10.2021;51290;Woman;52;102682;B;7;Name 7;9227;Medication;1;24;3;4,08
24.11.2021;54518;Woman;26;289266;B;7;Name 7;2696;Medication;1;33;1;26,86
23.09.2021;126849;Man;31;72203;A;1;Name 1;6917;Medication;1;33;0,1;7,6
18.09.2021;30943;Man;35;55785;B;7;Name 7;4600;NonMedication;3;49;1;2 035,69
19.10.2021;90109;Woman;70;157938;A;0;Name 0;1873;NonMedication;13;183;1;129,94
17.09.2021;78827;Woman;60;54120;A;3;Name 3;186;Medication;1;18;5;7,62
03.09.2021;40950;Woman;40;8971;A;2;Name 2;7221;NonMedication;8;122;1;801,9
28.09.2021;112760;Woman;71;87375;A;4;Name 4;16795;Medication;1;32;0,25;11,49
02.10.2021;119287;Man;40;100773;A;4;Name 4;3924;NonMedication;17;216;1;1 228,84
18.10.2021;73090;Woman;42;155311;A;1;Name 1;5269;NonMedication;8;122;0,278;1 074,77
21.09.2021;3554;Woman;37;66778;B;5;Name 5;8389;Medication;1;27;1;23,28
19.11.2021;28044;Man;76;268915;B;6;Name 6;5498;Medication;0;2;0,334;45,51
26.10.2021;126571;Woman;62;182111;A;0;Name 0;75;Medication;0;2;0,429;13,31
12.10.2021;106703;Woman;26;136923;A;2;Name 2;12311;NonMedication;9;132;1;1 087,76
20.09.2021;87744;Man;49;61957;A;0;Name 0;1517;Medication;1;18;0,15;5,74
05.11.2021;91758;Man;67;218251;A;0;Name 0;2687;Medication;1;33;0,167;7,16
22.11.2021;34415;Woman;36;283904;B;5;Name 5;11720;NonMedication;4;63;1;2 242,97
11.11.2021;13277;Woman;37;241044;B;6;Name 6;6062;NonMedication;6;107;1;14 355,00
28.09.2021;68890;Man;33;88693;A;8;Name 8;186;Medication;1;18;2;3,05
17.09.2021;71298;Man;24;54328;A;8;Name 8;2071;Medication;1;33;1;18,16
09.09.2021;77551;Woman;59;28565;A;3;Name 3;1925;Medication;1;18;1;12,66
01.09.2021;113866;Man;64;419;A;4;Name 4;657;Medication;1;21;1;3,59
15.10.2021;71361;Woman;48;148014;A;8;Name 8;928;Medication;1;18;0,2;15,65
01.10.2021;18695;Woman;54;97546;A;1;Name 1;2687;Medication;1;33;0,334;14,35
16.10.2021;52370;Woman;33;149641;A;3;Name 3;3189;Medication;0;11;0,1;27,58
03.09.2021;425;Man;42;8739;A;2;Name 2;16905;Medication;1;24;0,5;3,46
25.11.2021;55978;Woman;38;294747;A;0;Name 0;14137;NonMedication;13;183;1;55,69
03.11.2021;79673;Woman;39;212077;B;5;Name 5;1991;Medication;0;2;0,25;67,79
06.10.2021;124233;Woman;32;112928;A;0;Name 0;16905;Medication;1;24;0,5;4,36
01.10.2021;1678;Woman;31;98947;A;3;Name 3;204;Medication;1;24;0,2;1,5
07.10.2021;126145;Man;59;117174;B;5;Name 5;3109;Medication;1;27;0,4;36,62
10.11.2021;34769;Woman;58;238170;B;6;Name 6;2117;Medication;1;23;2;24,46
16.10.2021;63068;Woman;18;150519;A;2;Name 2;8795;NonMedication;12;172;1;4 206,26
14.09.2021;42021;Woman;78;44971;A;2;Name 2;954;Medication;0;12;1;31,34
15.10.2021;30345;Woman;63;146522;B;5;Name 5;1292;Medication;1;18;2;22,28
24.10.2021;69554;Man;65;177788;A;8;Name 8;1724;Medication;1;25;0,1;4,74
06.11.2021;72231;Woman;20;224597;A;8;Name 8;9640;Medication;1;35;0,2;2,31
14.10.2021;117848;Woman;25;141537;A;4;Name 4;1099;NonMedication;13;184;50;1 670,63
07.10.2021;61341;Woman;27;115818;B;7;Name 7;3207;NonMedication;3;47;1;2 075,91
18.10.2021;87456;Woman;44;155099;A;0;Name 0;9940;NonMedication;13;183;1;282,15
16.10.2021;31637;Woman;59;150236;B;5;Name 5;222;Medication;1;33;0,3;13,11
20.10.2021;119676;Woman;74;161753;A;4;Name 4;6331;Medication;0;2;0,333;32,72
16.09.2021;116404;Woman;57;49898;A;4;Name 4;114;Medication;1;18;0,3;22,73
08.11.2021;67396;Man;37;230241;A;2;Name 2;78;Medication;1;38;1;38,52
21.11.2021;91961;Woman;38;277414;A;0;Name 0;864;Medication;1;27;1;1,31
22.11.2021;39310;Woman;29;282634;A;2;Name 2;6395;NonMedication;13;183;1;37,13
25.11.2021;3410;Woman;39;296371;A;2;Name 2;7186;NonMedication;8;119;1;521,61
19.10.2021;52802;Woman;40;157435;B;7;Name 7;2828;Medication;1;32;0,2;1,45
22.09.2021;35328;Woman;86;70266;B;6;Name 6;513;Medication;1;25;1;17,29
22.11.2021;20534;Woman;30;280792;B;7;Name 7;5545;NonMedication;12;174;1;2 583,28
19.11.2021;25770;Woman;62;267256;A;1;Name 1;2484;Medication;0;2;1;4,76
06.11.2021;78959;Woman;66;223442;A;2;Name 2;16801;Medication;0;1;0,233;156,6
20.09.2021;104080;Man;29;61667;A;4;Name 4;14460;Medication;1;38;1;44,79
21.11.2021;12531;Woman;28;280109;B;5;Name 5;7191;NonMedication;8;119;1;1 485,00
17.11.2021;24104;Woman;42;261426;A;3;Name 3;2218;Medication;0;15;0,25;17,48
16.10.2021;117668;Woman;29;150443;A;2;Name 2;933;NonMedication;8;122;1;1 301,23
24.11.2021;78168;Woman;27;289359;B;7;Name 7;8367;NonMedication;4;58;1;9 018,28
27.11.2021;98467;Woman;44;303471;B;7;Name 7;10049;NonMedication;4;61;1;1 701,56
21.11.2021;87078;Man;31;278342;B;6;Name 6;16747;NonMedication;3;49;1;594
14.10.2021;18271;Woman;39;142147;A;1;Name 1;890;Medication;1;27;1;1,77
13.09.2021;87303;Woman;26;41340;B;5;Name 5;7916;NonMedication;10;146;2;1 763,44
24.10.2021;97595;Woman;40;176427;B;6;Name 6;5320;NonMedication;8;122;1;2 957,63
29.10.2021;6723;Woman;24;194540;B;6;Name 6;196;Medication;0;6;2;49,46
27.10.2021;85770;Woman;54;186000;A;4;Name 4;6395;NonMedication;13;183;10;361,97
12.10.2021;125185;Woman;73;136708;A;2;Name 2;14018;Medication;0;1;1;79,71
01.10.2021;4755;Woman;71;99717;B;5;Name 5;14216;Medication;1;18;0,071;2,45
06.10.2021;27303;Man;65;113866;B;6;Name 6;52;Medication;0;9;0,067;4,67
17.09.2021;128088;Woman;28;53169;A;0;Name 0;309;Medication;0;2;0,333;7,02
10.10.2021;29344;Woman;33;128015;B;6;Name 6;12915;NonMedication;17;224;1;1 531,41
14.09.2021;108528;Woman;34;45366;A;2;Name 2;2513;Medication;0;4;0,714;45,57
29.10.2021;128488;Woman;49;194507;B;5;Name 5;1135;Medication;1;36;2;3,4
22.11.2021;46013;Woman;68;283329;A;3;Name 3;10785;NonMedication;6;114;1;1 828,41
15.10.2021;49531;Woman;28;145331;A;1;Name 1;14180;Medication;2;45;1;84,97
08.10.2021;23313;Woman;52;120617;A;1;Name 1;493;Medication;1;18;1;51,86
05.09.2021;16257;Woman;56;13451;B;7;Name 7;10011;NonMedication;3;49;1;1 624,22
01.11.2021;80758;Woman;39;205264;A;2;Name 2;7275;Medication;0;2;0,536;42,91
18.09.2021;78409;Woman;39;57254;B;6;Name 6;1102;Medication;1;18;5;15,88
19.11.2021;57283;Woman;32;266834;A;4;Name 4;9989;NonMedication;3;49;1;553,16
18.10.2021;36516;Man;36;155602;B;6;Name 6;6481;Medication;1;27;1;45,47
12.10.2021;70800;Woman;31;136386;A;8;Name 8;1731;Medication;1;27;0,2;5,01
24.10.2021;125468;Woman;36;177213;A;2;Name 2;7218;NonMedication;8;122;1;748,07
26.11.2021;124493;Woman;25;301823;B;7;Name 7;5535;NonMedication;11;152;1;2 614,22
27.11.2021;15300;Woman;37;304896;B;6;Name 6;13213;NonMedication;12;173;1;3 387,66
19.11.2021;121787;Man;54;267634;A;1;Name 1;479;Medication;1;21;1;65,97
18.09.2021;77435;Man;35;58231;B;5;Name 5;766;NonMedication;13;187;1;139,22
02.10.2021;68475;Man;63;101278;A;8;Name 8;6481;Medication;1;27;0,15;4,08
12.09.2021;70167;Man;38;38710;A;8;Name 8;1724;Medication;1;25;0,1;4,85
25.10.2021;87060;Woman;30;178106;B;7;Name 7;15268;Medication;1;27;1;97,56
20.11.2021;11831;Woman;30;274356;B;6;Name 6;13097;NonMedication;5;92;1;5 909,06
23.11.2021;78751;Woman;26;287776;B;5;Name 5;351;Medication;0;4;0,167;20,87
04.09.2021;3789;Woman;39;10139;B;7;Name 7;7193;NonMedication;8;118;1;1 392,19
26.11.2021;12242;Woman;24;301105;B;6;Name 6;7110;NonMedication;11;155;1;2 923,59
01.11.2021;129154;Man;32;203501;A;0;Name 0;1475;Medication;1;36;0,25;18,38
13.09.2021;55569;Woman;61;39162;B;7;Name 7;12626;NonMedication;18;239;1;3 062,81
03.11.2021;124362;Man;30;212122;B;6;Name 6;5825;NonMedication;13;191;0,2;482,63
08.10.2021;1438;Woman;32;121518;A;2;Name 2;1321;Medication;1;23;1;2,01
10.09.2021;106676;Man;27;29646;B;7;Name 7;737;Medication;1;25;1;5,08
20.09.2021;107900;Woman;24;62085;A;0;Name 0;6701;NonMedication;17;230;1;174,49
10.09.2021;85861;Woman;49;31109;B;6;Name 6;1099;NonMedication;13;184;10;618,75
26.09.2021;67519;Man;35;83104;A;8;Name 8;11917;NonMedication;5;83;1;267,3
20.09.2021;122657;Woman;48;62415;A;1;Name 1;1660;NonMedication;13;190;1;3 901,84
03.09.2021;15625;Man;54;7833;B;6;Name 6;7477;Medication;1;35;1;14,16
09.10.2021;95182;Woman;57;125004;B;6;Name 6;4785;Medication;0;8;1;190,58
27.11.2021;114368;Woman;38;306019;A;8;Name 8;9033;Medication;2;45;0,233;38,44
24.11.2021;28304;Woman;43;289495;B;7;Name 7;6022;Medication;1;27;0,5;22,73
21.10.2021;111407;Woman;37;166825;B;5;Name 5;2519;NonMedication;13;187;5;1 005,47
08.11.2021;96928;Woman;44;229663;B;6;Name 6;1687;Medication;1;22;4;559,79
01.09.2021;60900;Woman;31;2755;A;3;Name 3;7191;NonMedication;8;119;1;855,73
22.11.2021;120448;Woman;42;282779;B;6;Name 6;11719;NonMedication;4;63;1;2 242,97
21.11.2021;46491;Woman;33;276563;B;7;Name 7;13547;NonMedication;5;85;1;9 667,97
19.11.2021;1530;Woman;26;269944;A;3;Name 3;11701;NonMedication;4;63;1;1 345,78
10.11.2021;97059;Man;40;236660;A;1;Name 1;468;Medication;0;2;1;10,97
07.09.2021;780;Woman;38;21045;B;6;Name 6;888;Medication;1;28;1;120,24
04.09.2021;37617;Woman;56;11726;A;2;Name 2;506;Medication;2;43;1;5,64
28.10.2021;26154;Man;57;190123;A;1;Name 1;1099;NonMedication;13;184;50;1 670,63
09.10.2021;123394;Man;73;124362;A;1;Name 1;766;NonMedication;13;187;6;501,19
07.11.2021;117930;Woman;27;225145;A;4;Name 4;17109;NonMedication;3;49;1;915,13
24.10.2021;111123;Man;64;175877;A;4;Name 4;1157;Medication;1;24;0,5;8,06
22.11.2021;19976;Woman;54;281243;A;1;Name 1;888;Medication;1;28;1;61,12
20.10.2021;12271;Woman;24;164235;B;6;Name 6;708;Medication;0;1;0,3;231,5
10.10.2021;89080;Woman;39;126897;A;0;Name 0;356;NonMedication;4;60;1;1 804,28
07.09.2021;57957;Man;39;21353;A;8;Name 8;6403;NonMedication;13;183;10;1 763,44
20.11.2021;90583;Woman;36;271957;A;0;Name 0;3762;Medication;0;13;0,5;21,67
24.11.2021;122645;Woman;72;291092;A;3;Name 3;483;Medication;1;18;1;25,59
09.11.2021;129654;Woman;52;231906;A;4;Name 4;2523;NonMedication;13;183;10;371,25
19.09.2021;47465;Woman;53;60562;A;3;Name 3;7254;Medication;2;44;1;48,35
26.09.2021;12630;Woman;29;82542;B;6;Name 6;1099;NonMedication;13;184;3;185,63
12.09.2021;48148;Woman;23;36429;B;7;Name 7;5319;NonMedication;8;122;1;2 165,63
06.10.2021;15323;Man;75;113827;B;6;Name 6;2341;NonMedication;4;60;1;3 573,28
25.10.2021;123271;Man;39;180148;B;6;Name 6;7217;NonMedication;8;118;1;1 485,00
27.11.2021;72750;Woman;58;305929;A;8;Name 8;7480;Medication;0;11;0,067;14,4
18.11.2021;125719;Woman;40;264693;A;3;Name 3;890;Medication;1;27;2;3,54
16.11.2021;16525;Woman;54;256742;A;1;Name 1;192;Medication;0;13;1;31,06
31.10.2021;98574;Woman;66;200691;A;0;Name 0;125;Medication;0;2;1;25,29
12.11.2021;100976;Woman;38;242370;A;4;Name 4;2470;Medication;0;9;1,333;59,08
14.09.2021;52015;Woman;45;45292;A;2;Name 2;3648;Medication;0;2;0,2;2,29
18.10.2021;99124;Woman;27;154952;A;0;Name 0;8801;NonMedication;3;54;1;735,08
07.09.2021;8759;Woman;45;22406;A;3;Name 3;3118;Medication;0;2;0,133;15,63
19.10.2021;30553;Man;51;159766;B;6;Name 6;103;Medication;0;2;1;27,5
10.11.2021;98198;Woman;28;237300;A;3;Name 3;7980;Medication;2;45;1;50,37
30.10.2021;100936;Woman;36;198638;B;5;Name 5;5523;NonMedication;13;183;1;55,69
22.10.2021;42592;Woman;60;171481;A;2;Name 2;835;Medication;0;9;0,333;14,43
25.10.2021;8130;Man;45;178017;B;7;Name 7;7221;NonMedication;8;122;1;1 392,19
21.10.2021;26497;Woman;55;166385;A;3;Name 3;4676;Medication;1;27;1;68,96
06.11.2021;124024;Woman;34;224209;B;6;Name 6;3114;NonMedication;3;46;1;7 811,72
17.09.2021;62724;Woman;32;52246;B;7;Name 7;3453;Medication;1;27;1;17,11
16.11.2021;68806;Woman;47;259408;A;8;Name 8;5331;Medication;1;18;1;7,13
30.11.2021;807;Woman;67;313638;B;5;Name 5;8157;NonMedication;13;183;1;776,53
08.10.2021;107843;Woman;58;119515;A;0;Name 0;511;Medication;1;35;1;1,12
10.10.2021;9888;Man;57;127893;B;6;Name 6;890;Medication;1;27;2;5,9
04.10.2021;126692;Man;35;106576;A;3;Name 3;7733;NonMedication;4;56;1;2 960,72
27.11.2021;108186;Woman;63;304752;B;6;Name 6;4339;NonMedication;11;162;2;5 414,06
28.09.2021;12777;Woman;79;88357;B;6;Name 6;6528;Medication;0;2;0,536;67,65
14.09.2021;36719;Man;35;45379;A;2;Name 2;6617;NonMedication;10;150;1;480,77
12.10.2021;48871;Man;19;132919;B;7;Name 7;6395;NonMedication;13;183;2;123,75
23.09.2021;16898;Woman;41;71349;B;7;Name 7;3171;NonMedication;3;54;1;1 902,66
22.10.2021;70611;Man;39;171629;A;8;Name 8;1919;Medication;1;24;0,5;3,32
01.09.2021;76341;Man;30;2325;B;5;Name 5;16920;Medication;1;22;0,357;57,49
25.11.2021;10775;Woman;33;296336;B;6;Name 6;11732;NonMedication;12;172;1;3 557,81
02.10.2021;86916;Woman;55;101004;A;1;Name 1;9640;Medication;1;35;0,4;4,9
09.11.2021;81139;Man;66;233406;B;5;Name 5;608;Medication;1;18;1;62,84
18.10.2021;82441;Woman;31;156526;B;5;Name 5;618;Medication;1;21;1;23,82
29.11.2021;88034;Man;58;309760;A;0;Name 0;2659;Medication;0;12;1;38,44
04.10.2021;37237;Woman;33;107775;B;5;Name 5;65;Medication;0;4;1;167,89
30.10.2021;115200;Woman;59;196935;A;4;Name 4;12326;Medication;0;8;0,089;20,96
30.10.2021;94502;Woman;57;198179;A;3;Name 3;14943;NonMedication;4;58;1;1,86
22.09.2021;119704;Woman;44;68317;A;4;Name 4;16925;Medication;0;2;1;2,72
07.10.2021;122684;Man;55;117762;B;6;Name 6;10679;NonMedication;4;56;0,096;1 095,19
10.09.2021;4176;Woman;60;32386;B;5;Name 5;1135;Medication;1;36;2;3,63
11.10.2021;118553;Woman;28;130185;A;4;Name 4;13333;Medication;1;19;0,15;12,47
12.10.2021;87895;Woman;44;134262;A;0;Name 0;1213;Medication;1;18;0,1;5,72
15.10.2021;80470;Man;30;145261;A;1;Name 1;11810;Medication;1;31;1;3,32
03.09.2021;13617;Woman;70;9102;B;5;Name 5;156;Medication;1;19;2;75,41
06.10.2021;110473;Woman;40;112483;A;4;Name 4;204;Medication;1;24;0,2;1,74
12.11.2021;67412;Woman;38;246042;A;8;Name 8;2218;Medication;0;15;0,025;1,96
21.10.2021;98418;Woman;38;165642;A;1;Name 1;9982;NonMedication;3;46;3;16 817,63
07.10.2021;98517;Man;35;116478;A;0;Name 0;279;NonMedication;4;68;2;4 510,69
05.10.2021;9425;Woman;48;110173;B;5;Name 5;3810;Medication;0;8;0,233;46,15
08.10.2021;122609;Woman;70;120565;A;1;Name 1;1517;Medication;1;18;0,1;3,1
12.09.2021;8461;Woman;40;38223;B;5;Name 5;4587;NonMedication;11;162;1;2 196,56
24.09.2021;7443;Woman;35;76865;A;2;Name 2;13643;Medication;2;45;1;28,01
18.11.2021;100291;Man;43;266135;A;8;Name 8;2218;Medication;0;15;0,1;8
22.11.2021;94479;Man;39;284635;A;8;Name 8;6455;NonMedication;8;122;1;668,25
26.11.2021;87513;Man;48;297475;A;0;Name 0;2454;Medication;1;29;2;7,84
11.11.2021;75615;Man;39;238782;B;7;Name 7;15202;Medication;1;31;0,4;154,73
18.09.2021;111214;Woman;42;56672;A;4;Name 4;1260;Medication;1;24;2;3,27
12.10.2021;105581;Woman;25;136152;A;8;Name 8;13634;Medication;2;45;1;50,37
09.10.2021;117229;Woman;25;124073;A;4;Name 4;6640;NonMedication;4;60;1;1 325,36
15.10.2021;83708;Woman;58;147154;A;3;Name 3;935;Medication;1;18;1;12,85
30.11.2021;49358;Man;24;314496;A;3;Name 3;9924;Medication;0;6;0,286;29,27
27.11.2021;49435;Man;27;303546;B;7;Name 7;988;Medication;0;10;1;85,17
27.11.2021;66400;Woman;49;305971;A;8;Name 8;16930;Medication;2;45;1;36,32
04.11.2021;108612;Woman;40;215657;B;5;Name 5;7117;Medication;2;45;1;23,6
21.09.2021;44273;Woman;68;64197;B;7;Name 7;3654;Medication;1;35;0,4;7,17
01.10.2021;91537;Woman;52;97417;A;0;Name 0;469;Medication;0;2;0,167;3,48
23.10.2021;36601;Woman;36;174220;B;6;Name 6;2402;NonMedication;8;121;1;2 437,88
19.11.2021;125089;Man;62;267712;A;1;Name 1;11380;Medication;0;2;0,3;16,25
13.09.2021;42068;Woman;60;40719;A;2;Name 2;7477;Medication;1;35;1;9,99
03.09.2021;27750;Woman;71;9107;B;5;Name 5;11917;NonMedication;5;83;2;959,06
16.11.2021;119190;Woman;78;256310;A;4;Name 4;17069;Medication;0;1;1,071;182,33
08.10.2021;112556;Woman;47;120189;A;4;Name 4;1220;Medication;0;6;0,75;31,58
08.09.2021;22340;Woman;58;23518;A;1;Name 1;9406;Medication;1;21;3;10,54
21.09.2021;6012;Man;22;66924;B;5;Name 5;1659;Medication;1;18;0,214;21,6
13.10.2021;9543;Woman;42;137149;B;7;Name 7;2117;Medication;1;23;1;14,93
06.11.2021;81816;Woman;41;223969;B;5;Name 5;2696;Medication;1;33;0,5;18,15
29.11.2021;79474;Man;63;309370;A;4;Name 4;1288;NonMedication;13;183;2;55,69
08.09.2021;80289;Woman;44;24207;A;0;Name 0;13265;Medication;1;27;1;18,05
01.10.2021;66001;Woman;41;99301;A;8;Name 8;13881;NonMedication;4;56;0,469;1 854,39
21.10.2021;95066;Woman;49;165566;A;4;Name 4;6022;Medication;1;27;0,3;9,37
22.10.2021;42263;Woman;69;171200;A;2;Name 2;766;NonMedication;13;187;1;83,53
10.10.2021;95641;Woman;54;126785;A;0;Name 0;15030;Medication;2;45;1;83,5
02.09.2021;87690;Woman;41;4218;A;0;Name 0;17006;NonMedication;18;239;2;2 160,68
26.09.2021;17778;Man;38;81742;A;1;Name 1;1312;Medication;1;24;1;1,23
01.11.2021;94284;Woman;57;204035;A;3;Name 3;9338;Medication;1;35;0,5;56,79
07.09.2021;79646;Woman;34;21920;A;2;Name 2;483;Medication;1;18;1;24,88
01.10.2021;54737;Woman;32;98570;A;2;Name 2;12308;NonMedication;9;132;1;712,8
07.09.2021;84063;Woman;29;19323;B;7;Name 7;13580;NonMedication;4;78;1;9 590,63
22.10.2021;104794;Woman;44;171869;A;8;Name 8;12021;Medication;0;13;0,333;119,65
16.11.2021;33553;Woman;60;256787;A;1;Name 1;9837;Medication;0;2;0,107;12,44
06.10.2021;16240;Woman;47;113482;A;1;Name 1;2855;Medication;1;18;1;50,31
03.11.2021;74097;Woman;25;212934;A;2;Name 2;935;Medication;1;18;1;12,85
24.09.2021;8888;Woman;35;77106;B;5;Name 5;601;Medication;1;21;2;16,2
24.11.2021;112211;Woman;35;291519;B;5;Name 5;7454;NonMedication;5;83;1;18 191,25
08.09.2021;79333;Man;47;24423;A;0;Name 0;16505;Medication;1;19;0,167;16,01
06.09.2021;44265;Woman;72;18384;A;3;Name 3;917;Medication;1;18;0,1;3,84
25.11.2021;98397;Woman;62;295246;A;3;Name 3;1099;NonMedication;13;184;50;1 392,19
27.11.2021;123180;Woman;70;304010;A;4;Name 4;888;Medication;1;28;5;5,12
17.11.2021;5503;Woman;55;262118;B;5;Name 5;237;Medication;1;31;1;17,29
25.09.2021;11677;Man;27;80322;B;6;Name 6;1187;Medication;1;21;1;85,99
17.11.2021;87565;Woman;43;259716;B;7;Name 7;888;Medication;1;28;1;21,78
20.10.2021;22397;Man;60;162691;A;1;Name 1;737;Medication;1;25;1;3,27
23.11.2021;34526;Woman;51;287677;B;5;Name 5;5887;NonMedication;12;173;1;866,25
